"wd_id","status","variable","value_old","value_new"
"Q2016217","MODvalue","name_en","Ogoki River","Ogoki"
"Q2016217","MODvalue","name_fr","Ogoki River","Ogoki"
"Q2016217","MODvalue","name_nl","Ogoki River","Ogoki"
"Q2016217","MODvalue","name_sv","Ogoki River","Ogoki"
"Q20650477","MODvalue","name_en","O'Sullivan River","O'Sullivan"
"Q20650477","MODvalue","name_nl","O'Sullivan River","O'Sullivan"
"Q846926","MODvalue","name_de","Madawaska River","Madawaska"
"Q846926","MODvalue","name_en","Madawaska River","Madawaska"
"Q846926","MODvalue","name_nl","Madawaska River","Madawaska"
"Q885244","MODvalue","name_de","Bloodvein River","Bloodvein"
"Q885244","MODvalue","name_en","Bloodvein River","Bloodvein"
"Q885244","MODvalue","name_fr","Bloodvein River","Bloodvein"
"Q885244","MODvalue","name_nl","Bloodvein River","Bloodvein"
"Q885244","MODvalue","name_sv","Bloodvein River","Bloodvein"
"Q15118716","MODvalue","name_de","Little Current River","Little Current"
"Q15118716","MODvalue","name_en","Little Current River","Little Current"
"Q15118716","MODvalue","name_sv","Little Current River","Little Current"
"Q2016217","MODvalue","name_de","Ogoki River","Ogoki"
"Q2016217","MODvalue","name_en","Ogoki River","Ogoki"
"Q2016217","MODvalue","name_fr","Ogoki River","Ogoki"
"Q2016217","MODvalue","name_nl","Ogoki River","Ogoki"
"Q2016217","MODvalue","name_sv","Ogoki River","Ogoki"
"Q7590512","MODvalue","name_en","St. Mary River","St. Mary"
"Q22461606","MODvalue","name_en","Attwood River","Attwood"
"Q22461606","MODvalue","name_nl","Attwood River","Attwood"
"Q22461606","MODvalue","name_sv","Attwood River","Attwood"
"Q1514985","MODvalue","name_de","Oldman River","Oldman"
"Q1514985","MODvalue","name_en","Oldman River","Oldman"
"Q1514985","MODvalue","name_nl","Oldman River","Oldman"
"Q1514985","MODvalue","name_sv","Oldman River","Oldman"
"Q1514985","MODvalue","name_de","Oldman River","Oldman"
"Q1514985","MODvalue","name_en","Oldman River","Oldman"
"Q1514985","MODvalue","name_nl","Oldman River","Oldman"
"Q1514985","MODvalue","name_sv","Oldman River","Oldman"
"Q1814459","MODvalue","name_en","Restigouche River","Restigouche"
"Q1814459","MODvalue","name_sv","Restigouche River","Restigouche"
"Q5364109","MODvalue","name_en","Elk River","Elk"
"Q5364109","MODvalue","name_pl","Elk River","Elk"
"Q2155754","MODvalue","name_en","Turgeon River","Turgeon"
"Q2262","MODvalue","name_de","Kootenay River","Kootenay"
"Q2262","MODvalue","name_en","Kootenay River","Kootenay"
"Q2262","MODvalue","name_nl","Kootenay River","Kootenay"
"Q2262","MODvalue","name_sv","Kootenay River","Kootenay"
"Q15116445","MODvalue","name_de","Kawinogans River","Kawinogans"
"Q15116445","MODvalue","name_en","Kawinogans River","Kawinogans"
"Q15116445","MODvalue","name_nl","Kawinogans River","Kawinogans"
"Q15116445","MODvalue","name_sv","Kawinogans River","Kawinogans"
"Q22485701","MODvalue","name_en","Cheepay River","Cheepay"
"Q22485701","MODvalue","name_nl","Cheepay River","Cheepay"
"Q22485701","MODvalue","name_sv","Cheepay River","Cheepay"
"Q1603754","MODvalue","name_en","Opawica river","Opawica"
"Q1603754","MODvalue","name_nl","Opawica River","Opawica"
"Q1603754","MODvalue","name_en","Opawica river","Opawica"
"Q1603754","MODvalue","name_nl","Opawica River","Opawica"
"Q1514985","MODvalue","name_de","Oldman River","Oldman"
"Q1514985","MODvalue","name_en","Oldman River","Oldman"
"Q1514985","MODvalue","name_nl","Oldman River","Oldman"
"Q1514985","MODvalue","name_sv","Oldman River","Oldman"
"Q1514985","MODvalue","name_de","Oldman River","Oldman"
"Q1514985","MODvalue","name_en","Oldman River","Oldman"
"Q1514985","MODvalue","name_nl","Oldman River","Oldman"
"Q1514985","MODvalue","name_sv","Oldman River","Oldman"
"Q1376163","MODvalue","name_en","Mistassini River","Mistassini"
"Q2262","MODvalue","name_de","Kootenay River","Kootenay"
"Q2262","MODvalue","name_en","Kootenay River","Kootenay"
"Q2262","MODvalue","name_nl","Kootenay River","Kootenay"
"Q2262","MODvalue","name_sv","Kootenay River","Kootenay"
"Q3482326","MODvalue","name_en","Shipshaw River","Shipshaw"
"Q1376034","MODvalue","name_en","Waswanipi River","Waswanipi"
"Q1376034","MODvalue","name_en","Waswanipi River","Waswanipi"
"Q59647","MODvalue","name_de","Abitibi River","Abitibi"
"Q59647","MODvalue","name_en","Abitibi River","Abitibi"
"Q59647","MODvalue","name_nl","Abitibi River","Abitibi"
"Q1539523","MODvalue","name_en","Kitchigama River","Kitchigama"
"Q3256660","MODvalue","name_en","Little Bow River","Little Bow"
"Q3256660","MODvalue","name_fr","Little Bow River","Little Bow"
"Q3256660","MODvalue","name_sv","Little Bow River","Little Bow"
"Q1603754","MODvalue","name_en","Opawica river","Opawica"
"Q1603754","MODvalue","name_nl","Opawica River","Opawica"
"Q1514985","MODvalue","name_de","Oldman River","Oldman"
"Q1514985","MODvalue","name_en","Oldman River","Oldman"
"Q1514985","MODvalue","name_nl","Oldman River","Oldman"
"Q1514985","MODvalue","name_sv","Oldman River","Oldman"
"Q1376034","MODvalue","name_en","Waswanipi River","Waswanipi"
"Q1739002","MODvalue","name_de","Kenogami River","Kenogami"
"Q1739002","MODvalue","name_en","Kenogami River","Kenogami"
"Q1739002","MODvalue","name_fr","Kenogami River","Kenogami"
"Q1739002","MODvalue","name_nl","Kenogami River","Kenogami"
"Q1739002","MODvalue","name_sv","Kenogami River","Kenogami"
"Q819057","MODvalue","name_de","Berens River","Berens"
"Q819057","MODvalue","name_en","Berens River","Berens"
"Q819057","MODvalue","name_fr","Berens River","Berens"
"Q819057","MODvalue","name_nl","Berens River","Berens"
"Q1376034","MODvalue","name_en","Waswanipi River","Waswanipi"
"Q22461606","MODvalue","name_en","Attwood River","Attwood"
"Q22461606","MODvalue","name_nl","Attwood River","Attwood"
"Q22461606","MODvalue","name_sv","Attwood River","Attwood"
"Q2155662","MODvalue","name_en","Chibougamau River","Chibougamau"
"Q1739002","MODvalue","name_de","Kenogami River","Kenogami"
"Q1739002","MODvalue","name_en","Kenogami River","Kenogami"
"Q1739002","MODvalue","name_fr","Kenogami River","Kenogami"
"Q1739002","MODvalue","name_nl","Kenogami River","Kenogami"
"Q1739002","MODvalue","name_sv","Kenogami River","Kenogami"
"Q1376163","MODvalue","name_en","Mistassini River","Mistassini"
"Q771286","MODvalue","name_en","Mistassibi River","Mistassibi"
"Q22485701","MODvalue","name_en","Cheepay River","Cheepay"
"Q22485701","MODvalue","name_nl","Cheepay River","Cheepay"
"Q22485701","MODvalue","name_sv","Cheepay River","Cheepay"
"Q15842591","MODvalue","name_en","Ouasiemsca river","Ouasiemsca"
"Q1592361","MODvalue","name_de","Kesagami River","Kesagami"
"Q1592361","MODvalue","name_en","Kesagami River","Kesagami"
"Q1592361","MODvalue","name_nl","Kesagami River","Kesagami"
"Q1592361","MODvalue","name_sv","Kesagami River","Kesagami"
"Q1376163","MODvalue","name_en","Mistassini River","Mistassini"
"Q676140","MODvalue","name_de","Nepisiguit River","Nepisiguit"
"Q676140","MODvalue","name_en","Nepisiguit River","Nepisiguit"
"Q391566","MODvalue","name_de","Qu’Appelle River","Qu’Appelle"
"Q391566","MODvalue","name_en","Qu'Appelle River","Qu'Appelle"
"Q391566","MODvalue","name_sv","Qu'Appelle River","Qu'Appelle"
"Q20645849","MODvalue","name_en","Maicasagi River","Maicasagi"
"Q20645849","MODvalue","name_nl","Maicasagi River","Maicasagi"
"Q1320358","MODvalue","name_en","Obatogamau river","Obatogamau"
"Q1320358","MODvalue","name_en","Obatogamau river","Obatogamau"
"Q15123712","MODvalue","name_de","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_en","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_nl","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_sv","Otoskwin River","Otoskwin"
"Q15122998","MODvalue","name_de","North French River","North French"
"Q15122998","MODvalue","name_en","North French River","North French"
"Q15122998","MODvalue","name_sv","North French River","North French"
"Q2155662","MODvalue","name_en","Chibougamau River","Chibougamau"
"Q270484","MODvalue","name_de","Kettle River","Kettle"
"Q270484","MODvalue","name_en","Kettle River","Kettle"
"Q270484","MODvalue","name_nl","Kettle River","Kettle"
"Q15124841","MODvalue","name_de","Pigeon River","Pigeon"
"Q2155662","MODvalue","name_en","Chibougamau River","Chibougamau"
"Q1173016","MODvalue","name_de","Dauphin River","Dauphin"
"Q1173016","MODvalue","name_en","Dauphin River","Dauphin"
"Q1173016","MODvalue","name_nl","Dauphin River","Dauphin"
"Q1173016","MODvalue","name_sv","Dauphin River","Dauphin"
"Q15123712","MODvalue","name_de","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_en","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_nl","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_sv","Otoskwin River","Otoskwin"
"Q270484","MODvalue","name_de","Kettle River","Kettle"
"Q270484","MODvalue","name_en","Kettle River","Kettle"
"Q270484","MODvalue","name_nl","Kettle River","Kettle"
"Q2262","MODvalue","name_de","Kootenay River","Kootenay"
"Q2262","MODvalue","name_en","Kootenay River","Kootenay"
"Q2262","MODvalue","name_nl","Kootenay River","Kootenay"
"Q2262","MODvalue","name_sv","Kootenay River","Kootenay"
"Q15842617","NEWvalue","name_ar","","نهر الشيف"
"Q15842617","NEWvalue","name_bn","","শেফের নদী"
"Q15842617","NEWvalue","name_en","","Rivière du Chef"
"Q15842617","NEWvalue","name_it","","rivière du Chef"
"Q15842617","NEWvalue","name_zh","","厨师的河"
"Q819057","MODvalue","name_de","Berens River","Berens"
"Q819057","MODvalue","name_en","Berens River","Berens"
"Q819057","MODvalue","name_fr","Berens River","Berens"
"Q819057","MODvalue","name_nl","Berens River","Berens"
"Q850119","MODvalue","name_de","Red Deer River","Red Deer"
"Q850119","MODvalue","name_en","Red Deer River","Red Deer"
"Q850119","MODvalue","name_nl","Red Deer River","Red Deer"
"Q850119","MODvalue","name_sv","Red Deer River","Red Deer"
"Q2262","MODvalue","name_de","Kootenay River","Kootenay"
"Q2262","MODvalue","name_en","Kootenay River","Kootenay"
"Q2262","MODvalue","name_nl","Kootenay River","Kootenay"
"Q2262","MODvalue","name_sv","Kootenay River","Kootenay"
"Q15842594","MODvalue","name_en","Portneuf River","Portneuf"
"Q2294385","MODvalue","name_de","Slocan River","Slocan"
"Q2294385","MODvalue","name_en","Slocan River","Slocan"
"Q2294385","MODvalue","name_sv","Slocan River","Slocan"
"Q15124859","MODvalue","name_de","Pineimuta River","Pineimuta"
"Q15124859","MODvalue","name_en","Pineimuta River","Pineimuta"
"Q15124859","MODvalue","name_nl","Pineimuta River","Pineimuta"
"Q15124859","MODvalue","name_sv","Pineimuta River","Pineimuta"
"Q819057","MODvalue","name_de","Berens River","Berens"
"Q819057","MODvalue","name_en","Berens River","Berens"
"Q819057","MODvalue","name_fr","Berens River","Berens"
"Q819057","MODvalue","name_nl","Berens River","Berens"
"Q22424453","MODvalue","name_en","Kinosheo River","Kinosheo"
"Q22424453","MODvalue","name_nl","Kinosheo River","Kinosheo"
"Q22424453","MODvalue","name_sv","Kinosheo River","Kinosheo"
"Q271058","MODvalue","name_de","Okanogan River","Okanogan"
"Q271058","MODvalue","name_en","Okanogan River","Okanogan"
"Q271058","MODvalue","name_nl","Okanogan River","Okanogan"
"Q3433741","MODvalue","name_en","Matapédia River","Matapédia"
"Q15124871","MODvalue","name_de","Pipestone River","Pipestone"
"Q15124871","MODvalue","name_en","Pipestone River","Pipestone"
"Q819057","MODvalue","name_de","Berens River","Berens"
"Q819057","MODvalue","name_en","Berens River","Berens"
"Q819057","MODvalue","name_fr","Berens River","Berens"
"Q819057","MODvalue","name_nl","Berens River","Berens"
"Q15123712","MODvalue","name_de","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_en","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_nl","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_sv","Otoskwin River","Otoskwin"
"Q2372020","MODvalue","name_de","Swan River","Swan"
"Q2372020","MODvalue","name_en","Swan River","Swan"
"Q2372020","MODvalue","name_sv","Swan River","Swan"
"Q304833","MODvalue","name_de","Similkameen River","Similkameen"
"Q304833","MODvalue","name_en","Similkameen River","Similkameen"
"Q304833","MODvalue","name_sv","Similkameen River","Similkameen"
"Q850119","MODvalue","name_de","Red Deer River","Red Deer"
"Q850119","MODvalue","name_en","Red Deer River","Red Deer"
"Q850119","MODvalue","name_nl","Red Deer River","Red Deer"
"Q850119","MODvalue","name_sv","Red Deer River","Red Deer"
"Q15123712","MODvalue","name_de","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_en","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_nl","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_sv","Otoskwin River","Otoskwin"
"Q771286","MODvalue","name_en","Mistassibi River","Mistassibi"
"Q13948373","MODvalue","name_en","Highwood River","Highwood"
"Q13948373","MODvalue","name_sv","Highwood River","Highwood"
"Q1621199","MODvalue","name_de","Poplar River","Poplar"
"Q1621199","MODvalue","name_en","Poplar River","Poplar"
"Q1621199","MODvalue","name_sv","Poplar River","Poplar"
"Q22618093","MODvalue","name_en","MacDowell River","MacDowell"
"Q22618093","MODvalue","name_nl","MacDowell River","MacDowell"
"Q22618093","MODvalue","name_sv","MacDowell River","MacDowell"
"Q757914","MODvalue","name_de","Attawapiskat River","Attawapiskat"
"Q757914","MODvalue","name_en","Attawapiskat River","Attawapiskat"
"Q757914","MODvalue","name_nl","Attawapiskat River","Attawapiskat"
"Q13948373","MODvalue","name_en","Highwood River","Highwood"
"Q13948373","MODvalue","name_sv","Highwood River","Highwood"
"Q850119","MODvalue","name_de","Red Deer River","Red Deer"
"Q850119","MODvalue","name_en","Red Deer River","Red Deer"
"Q850119","MODvalue","name_nl","Red Deer River","Red Deer"
"Q850119","MODvalue","name_sv","Red Deer River","Red Deer"
"Q2155694","MODvalue","name_en","Manouane River","Manouane"
"Q2155694","MODvalue","name_nl","Manouane River","Manouane"
"Q94368","MODvalue","name_en","Broadback River","Broadback"
"Q94368","MODvalue","name_nl","Broadback River","Broadback"
"Q601290","MODvalue","name_en","Betsiamites River","Betsiamites"
"Q601290","MODvalue","name_fr","Betsiamites","rivière Betsiamites"
"Q15123712","MODvalue","name_de","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_en","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_nl","Otoskwin River","Otoskwin"
"Q15123712","MODvalue","name_sv","Otoskwin River","Otoskwin"
"Q16893144","MODvalue","name_en","Kapiskau River","Kapiskau"
"Q16893144","MODvalue","name_nl","Kapiskau River","Kapiskau"
"Q16893144","MODvalue","name_sv","Kapiskau River","Kapiskau"
"Q94368","MODvalue","name_en","Broadback River","Broadback"
"Q94368","MODvalue","name_nl","Broadback River","Broadback"
"Q305408","MODvalue","name_de","Skagit River","Skagit"
"Q305408","MODvalue","name_en","Skagit River","Skagit"
"Q305408","MODvalue","name_nl","Skagit River","Skagit"
"Q94368","MODvalue","name_en","Broadback River","Broadback"
"Q94368","MODvalue","name_nl","Broadback River","Broadback"
"Q2909926","MODvalue","name_en","Bonaventure River","Bonaventure"
"Q3433668","MODvalue","name_en","Cascapédia River","Cascapédia"
"Q3433668","MODvalue","name_sv","Cascapédia River","Cascapédia"
"Q94368","MODvalue","name_en","Broadback River","Broadback"
"Q94368","MODvalue","name_nl","Broadback River","Broadback"
"Q270562","NEWvalue","name_de","","Duncan"
"Q270562","MODvalue","name_en","Duncan River","Duncan"
"Q1239783","MODvalue","name_de","Severn River","Severn"
"Q1239783","MODvalue","name_en","Severn River","Severn"
"Q1239783","MODvalue","name_fr","Severn River","Severn"
"Q1239783","MODvalue","name_nl","Severn River","Severn"
"Q1239783","MODvalue","name_de","Severn River","Severn"
"Q1239783","MODvalue","name_en","Severn River","Severn"
"Q1239783","MODvalue","name_fr","Severn River","Severn"
"Q1239783","MODvalue","name_nl","Severn River","Severn"
"Q94368","MODvalue","name_en","Broadback River","Broadback"
"Q94368","MODvalue","name_nl","Broadback River","Broadback"
"Q1621199","MODvalue","name_de","Poplar River","Poplar"
"Q1621199","MODvalue","name_en","Poplar River","Poplar"
"Q1621199","MODvalue","name_sv","Poplar River","Poplar"
"Q270562","NEWvalue","name_de","","Duncan"
"Q270562","MODvalue","name_en","Duncan River","Duncan"
"Q15135028","MODvalue","name_de","Windigo River","Windigo"
"Q15135028","MODvalue","name_en","Windigo River","Windigo"
"Q15135028","MODvalue","name_nl","Windigo River","Windigo"
"Q15135028","MODvalue","name_sv","Windigo River","Windigo"
"Q22525014","MODvalue","name_en","Missisa River","Missisa"
"Q22525014","MODvalue","name_nl","Missisa River","Missisa"
"Q22525014","MODvalue","name_sv","Missisa River","Missisa"
"Q6503578","MODvalue","name_en","Lawashi River","Lawashi"
"Q6503578","MODvalue","name_nl","Lawashi River","Lawashi"
"Q6503578","MODvalue","name_sv","Lawashi River","Lawashi"
"Q15135028","MODvalue","name_de","Windigo River","Windigo"
"Q15135028","MODvalue","name_en","Windigo River","Windigo"
"Q15135028","MODvalue","name_nl","Windigo River","Windigo"
"Q15135028","MODvalue","name_sv","Windigo River","Windigo"
"Q1621199","MODvalue","name_de","Poplar River","Poplar"
